AFG,ALB,DZA,ASM,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHI,CHL,CHN,COL,COM,COD,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FRO,FLK,FJI,FIN,FRA,GUF,PYF,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRL,GRD,GLP,GUM,GTM,GIN,GNB,GUY,HTI,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,IMY,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,PRK,KOR,KSV,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MKD,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MTQ,MRT,MUS,MYT,MEX,FSM,MDA,MCO,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NCL,NZL,NIC,NER,NGA,NIU,NFK,MNP,NOR,OMN,PAK,PLW,PAN,PNG,PRY,PER,PHL,POL,PRT,PRI,QAT,REU,ROM,RUS,RWA,SHN,SPM,WSM,SMR,STP,SAU,SEN,SRB,SCG,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,KNA,LCA,VCT,SDN,SUR,SWZ,SWE,CHE,SYR,TWN,TJK,TZA,THA,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,USA,URY,UZB,VUT,VEN,VNM,VIR,VGB,WLF,PSE,YEM,ZMB,ZWE
0,0,0,0,0,0,0,0,"0,39",0,0,"27,04","0,26","57,59",0,0,0,0,0,"0,52",0,0,0,0,0,0,0,"0,26",0,"2,08",0,0,"0,26",0,"84,63",0,0,0,0,0,"0,91","4,68",0,0,"2,34",0,0,0,"0,26","0,39","1,69","11,05","2,6","0,13",0,0,0,0,"2,6",0,0,0,0,0,0,0,0,"0,26","0,65",0,0,0,0,0,"2,6","0,39",0,0,0,0,0,0,0,"1,43",0,0,0,0,"40,3","3,77",0,"2,73","1,56",0,"40,43",0,0,"419,9","0,26",0,0,0,"7923,63",0,0,"0,52",0,0,"0,52",0,"0,13",0,"2,6",0,"0,13","0,13",0,0,0,"0,65",0,0,0,0,0,"0,65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,13","28,99",0,0,0,0,0,0,"0,26",0,"0,52","1,17",0,0,0,0,0,"0,26",0,0,0,0,0,"1,17","33,15",0,0,"14,17",0,"0,39",0,0,0,0,0,0,0,"0,26",0,0,0,0,0,0,"1,04",0,0,0,"6,76",0,0,0,0,0,0,0,0,"1,82","0,52","1,04",0,"1078,74",0,"6,37",0,"0,91",0,0,0,0,"71,76","326,3",0,0,0,0,0,"1,82","82,16",0,"6570,85",0,0,0,0,0,0,"9,23","312,39",0,"1,17"
"0,52",0,"0,13",0,0,0,0,0,"7,41",0,0,"15,99","42,12",0,0,0,"4,94",0,0,"26,26",0,0,"0,52",0,0,0,0,"0,26",0,0,0,"0,26","153,27","0,13","248,56",0,0,0,"0,26",0,0,"0,65","0,65",0,"6,37",0,0,0,"0,13",0,"0,13",0,0,"3,38",0,0,"0,91","0,13","33,54",0,0,0,0,0,0,0,"1,69","0,52","48,62",0,"0,39",0,0,0,"71,24","1,56",0,"6,89","0,13",0,0,"2,86",0,0,0,0,0,0,"1,04","0,65",0,"138,84","157,95",0,0,"1,95",0,0,"64,35",0,"6,24",0,0,"17,68",0,0,0,0,0,0,0,0,0,0,"0,26","1,95",0,0,"0,39","0,65","0,13","0,65",0,"3,25",0,0,0,0,0,0,0,0,"9,75",0,0,0,0,0,0,"0,13",0,"120,77",0,"0,52","4,81",0,0,"11,31","16,77",0,"0,13","0,26",0,0,0,0,0,"12,35",0,0,0,0,"1,17","163,41",0,"0,78",0,0,0,0,0,"0,26",0,0,0,0,0,0,0,0,"0,78",0,"0,26","1,82",0,0,0,"0,13","0,13",0,0,0,0,0,"1,17",0,0,"10,79","36,27",0,0,0,"1,3","1825,07",0,"0,26",0,0,0,0,0,0,0,0,"0,39",0,0,"13,78","311,09","0,52",0,"0,78","0,39","3,38",0,0,0,0,0,0,0
0,"0,39",0,0,0,"0,91",0,0,"49,27",0,0,"3095,04","1,43",0,0,0,0,0,0,"4,55",0,0,"1,69",0,"0,26","0,39",0,"36,66",0,"2,99",0,0,"0,13",0,"1082,64",0,0,0,0,0,"8,97","0,39","0,91",0,"0,26",0,0,0,0,"9,36","0,26","3,77","37,44","47,19",0,0,"0,52","0,26",0,0,0,0,"881,14",0,0,0,"3,51","40,43","370,5",0,"0,39",0,0,0,"2214,81",0,0,0,0,0,0,"2,6",0,"0,26",0,0,0,0,"3,64","133,51",0,"1,82",0,0,0,"11,7",0,"15,21","6,89",0,0,0,"743,99",0,0,0,"0,26",0,0,0,0,0,0,0,0,0,0,"1885,91","1,82",0,"0,78",0,"0,13",0,0,"0,52",0,0,0,0,0,0,"21,06","2,73",0,"0,39",0,0,0,0,"0,26",0,0,0,0,"17,29",0,"0,65","85,15",0,0,0,0,0,0,"8,19",0,"0,26",0,0,"8,84","2,47","1,17",0,"1233,44","0,13",0,"0,52",0,"8,84","16560,44",0,0,0,0,0,0,0,0,0,"4,16",0,0,0,"14,82","1,17",0,0,"65,52","7,54",0,0,0,0,0,0,"0,13","96,72","3,51",0,0,0,0,0,0,0,0,"0,13",0,0,"2,08",0,0,0,0,"2831,92",0,"281,58","9655,1","7,15","273,65","0,26","2,47",0,0,0,0,"0,26","0,13","0,26","10,27"
"0,91","0,91","9,49","0,39",0,"0,91",0,"0,52","1170,26",0,"2,86","1599,13","78,13",0,0,"36,4","8,84","0,52",0,"50,31","3,12","27,95","0,39",0,"33,54","0,13",0,"3183,44",0,"32,37","0,52","1,3","1,95","1,04","1190,8","5,2",0,"8,58","3,25",0,"62,27","3,64","155,61",0,"390,78","1,17",0,"2,73","545,87","0,26","36,27","5,59","1,3","5,98","0,26","0,26","230,62","15,6","1041,56","2,73","2,6","0,78",0,"6,63",0,0,"13,52","1,04","85,02","6,63","0,39","27,43","0,39",0,"219,57",195,0,"9,36","0,13","0,13","16,51","23,01","1,3","69,94","1,17","6,89","0,39","0,78","31,46","191,62",0,"248,95","2,6","2,86","306,8","3,51",0,"61,75","161,33","0,26","0,13","138,06",0,"99,71",0,"0,39",0,0,"3926,39",0,"0,13",0,0,0,"367,51","387,01",0,0,"0,65","0,52","0,26","15,34","0,26","3,38",0,"17,94","0,26",0,"2,73","0,65","0,13",0,"283,27","0,26",0,"1,43",0,0,0,"11,7",0,"33,54","0,13","4,16","8,71","34,32","17,94","3,64","26,13","0,91","352,82","436,15",0,0,"0,13","3,25","10,14","22,1",0,"11,83","0,91","0,91","15,47","1,69","1,3","1,43","2,34","114,79","1,3","0,26",0,"4,03",0,0,"0,26",0,0,"389,87","39,91",0,"1,3",0,"222,43","1,95","0,52",0,"0,13","1,17","78,52",0,0,0,"0,13",0,"45,37",0,"0,78","30,68","68,77","102,18",0,0,"7,28","7,41",0,"96,07",0,"0,52","4,55","7,8","83,2",0,0,0,"1,82",0,"176,02","24,7","3877,25","39,91",0,"6,37","718,51",0,"4,68","0,13",0,"616,98","890,11","1,04",13
"0,52",0,0,0,0,"83,98",0,0,0,0,0,"0,91",0,0,0,0,"1,3",0,0,0,0,0,0,0,0,0,"29,77","0,13",0,0,0,0,"0,13",0,"7,15",0,0,0,0,0,0,"0,26",0,0,0,0,0,0,0,0,"0,13","0,13",0,0,0,0,"0,13",0,0,0,0,0,0,0,0,0,0,0,"6,24",0,0,0,0,0,0,0,0,0,0,0,"0,91",0,0,0,0,0,0,0,"2,21","0,26",0,"152,36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"25,87",0,0,0,0,0,"1,3",0,"2,34",0,0,0,0,0,0,0,0,0,"3,77",0,"20,02",0,"0,52",0,"0,13",0,"0,78",0,0,"0,26",0,0,0,0,0,"9,23",0,"0,26",0,0,0,0,0,0,0,0,"3,38",0,0,0,0,0,0,0,0,0,0,0,0,"8,71","0,39",0,0,0,0,0,"24702,99",0,0,0,0,0,"0,91",0,"47,97",0,0,0,0,0,"0,39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,71","5,72",0,0,0,0,0,0,0,0,0,0,"18,07","7,67"
"0,13",0,0,0,0,0,0,0,"0,26",0,0,"2,08","0,65",0,0,0,"0,39",0,0,"1,3",0,"40,82",0,0,0,0,0,"0,26",0,0,"23,4",0,0,"18,72","222,95","15,21",0,0,0,0,0,0,"0,13",0,0,0,0,0,"399,62",0,0,"0,78",0,0,0,0,"0,13",0,"2,34",0,0,0,0,0,0,0,0,0,"21,97",0,0,0,0,0,"5,59","530,92",0,"2,73",0,0,0,0,0,"47,97","0,26",0,0,0,"0,78","0,65",0,"50,96","0,52",0,"2,73",0,0,"72,15","6,24",0,"0,13",0,0,0,0,0,0,0,0,0,0,0,"0,52",0,0,0,0,0,0,0,0,0,0,0,0,"110,5",0,0,"0,13","5,33",0,0,"0,65",0,0,0,0,0,0,0,0,"0,91",0,0,"0,13",0,0,0,"0,26",0,"15,08","294,45",0,0,0,"1,43",0,"3,12",0,"0,13",0,0,0,"0,39",0,0,0,"2,47",0,0,0,0,0,0,0,0,0,0,"22,88",0,0,0,"454,35",0,0,0,0,0,"0,78",0,0,0,0,0,"0,78",0,0,"0,13","1,04",0,0,0,0,0,0,"43,81",0,0,0,0,"34,45",0,0,0,0,0,0,"3,77","195,78",0,0,0,0,0,0,0,0,"10,79","44,2",0,"4,68"
0,"0,26","9,23",0,0,0,0,0,"2,73",0,0,"26,52","0,65",0,0,"0,39","0,26",0,0,"1,17",0,"0,78",0,0,"1,04",0,0,"3,77",0,"3,9","1,04","1,04",0,"0,26","206,18",0,0,"0,13","116,74",0,0,0,"0,52",0,"28,73","0,39",0,0,"1,95",0,0,"25,87","0,65",0,"4,42",0,"1,04",0,"464,75","0,13",0,0,0,"4,68",0,0,"0,13",0,"76,18","0,26",0,"0,39","0,13",0,"5,2","0,78",0,"2,6",0,0,"0,26","0,65","0,13",0,0,0,0,0,"0,52","173,29",0,"31,59","1,3",0,"4,03","0,13",0,"3894,15","5,72",0,"0,13","6,37",0,0,0,0,0,0,"2,08",0,0,0,"24,57",0,0,0,0,0,0,0,0,0,0,0,0,"0,13","2,6",0,"0,39",0,0,"0,52","2,08","0,13",0,0,0,0,0,"11,18",0,"2,34",0,0,0,0,0,"0,91","1,56","1,95","10,53","9,23",0,0,0,0,"0,78","1,95",0,"0,78","0,39",0,"0,65","30,03","0,78",0,0,"131,43",0,0,0,0,0,0,0,0,0,"3,51",0,0,"0,13",0,"0,13",0,"0,26",0,0,0,"0,39",0,0,0,0,0,"2804,88",0,0,"0,65","0,91","2,86",0,0,"0,39",0,0,0,0,0,0,"792,87","49,92",0,0,0,"8,32",0,"2,21","13,26","173,42","0,26",0,0,"3,12",0,0,0,0,"178,23","63,83",0,"2,21"
0,0,0,0,0,0,0,0,"1,17",0,0,0,"269,23",0,0,0,0,0,0,"0,78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,88",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,81",0,0,0,0,0,"2,6",0,0,"0,65",0,0,0,0,0,0,0,0,0,0,0,"9,88",0,0,0,0,0,0,0,0,"11,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,13",0,0,0,0,0,0,0,0,0,0,0,0,"0,26",0,0,0,0,0,0,0,0,0,"0,39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"32,24",0,0,0,0,0,0,0,0,0,"254,41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,42","0,78",0,0,0,0,0,0,0,0,0,0,0,0
0,"1,43",0,0,0,"7,8",0,0,"692,25",0,0,"1511,25","2,99",0,0,0,0,0,"2406,95","10,4",0,0,"1,82",0,"2,86","0,91",0,"440,96",0,"2,73",0,0,"0,26",0,"968,5",0,0,0,0,0,"6,76","0,65","2,6",0,"0,39",0,0,0,0,"46,02","0,39","18,59","184,6","70,85",0,0,"0,65","2,73","0,52",0,0,0,"403,78",0,0,0,"1,69","23,27","788,58","0,26","0,13",0,0,0,"5335,85",0,"0,26","0,26",0,0,0,"1,3","0,39","0,39",0,"1,17",0,0,"5,59","516,75","0,26","2,47",0,0,"0,39","10,4",0,"78,13","14,69",0,0,0,"1701,18",0,0,0,"0,26",0,0,0,0,"5667,74","0,52",0,0,0,0,0,"3,9",0,"1,56",0,"1,17",0,0,"0,65","0,39",0,0,0,0,0,"24,18","1,3",0,"0,91",0,0,0,0,"0,65",0,"0,13",0,0,"36,4",0,"0,39","35,1",0,"0,13","0,26",0,0,0,"5,98",0,"0,26",0,"0,13","3,9","30,03","13,52",0,"34092,89","0,39",0,"2,6",0,"43,42","16443,31",0,0,0,0,0,0,0,0,0,"8,84",0,0,0,"73,06","5,72",0,0,"671,84","16,12",0,0,0,0,0,0,"1,3","32,89","2,6","0,13",0,0,0,0,0,"0,26",0,0,0,0,"10,79",0,0,0,0,"3243,11",0,"622,05","11208,08","86,32",0,"0,13","29,77",0,0,0,0,"1,43","0,78","2,21","34,45"
0,0,0,0,0,"0,39",0,0,"2,08",0,0,0,"16,38",0,"0,26",0,0,0,0,"930,67",0,0,0,0,"1,04","0,91",0,0,0,0,0,0,0,0,"51,22",0,0,0,0,0,0,0,"0,13",0,"132,6","0,52",0,"0,13","0,39","9,49",0,0,"1,04","0,78",0,0,"1,04",0,"0,26",0,0,0,0,"1,43","0,26",0,0,"0,52","88,14",0,0,"0,26",0,0,"522,08","0,13",0,"3,77",0,0,0,0,"0,26","0,13",0,0,0,0,"0,13","1,95",0,"0,65",0,0,0,"0,65",0,0,"84,89",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,69",0,"0,39",0,0,0,0,0,0,0,0,0,"0,91",0,0,"1,43",0,0,0,0,0,0,0,0,0,"3,9",0,0,"0,52",0,"0,13","0,26",0,0,0,"1,95",0,"0,13",0,0,0,0,0,0,"8,71","28,21",0,0,0,"686,14",0,"1,3",0,0,0,0,0,0,0,0,"9,36",0,0,0,"0,39","2,73",0,0,"339,04","1,82",0,0,0,0,0,0,0,"1,04","101,79",0,0,0,0,0,0,"0,26",0,0,0,0,0,0,0,0,0,0,0,"81,51","543,66",0,0,0,0,0,0,0,0,0,0,0,0
"1,43",0,0,0,0,0,0,0,"0,39",0,0,"2,47",0,0,0,0,"15,08",0,0,0,0,0,0,0,0,0,0,0,"0,13",0,0,"0,65","3,25","0,39","118,82",0,0,0,"0,65",0,0,"24632,14",0,0,0,0,0,0,0,0,0,0,0,"0,26",0,0,"0,26",0,0,0,0,"0,26",0,0,0,0,"0,26",0,"3,12",0,0,0,0,0,0,"4,68",0,0,0,0,0,"0,39",0,0,0,0,0,0,"211365,57",0,0,"424,97",0,0,"21,32",0,0,"1,69",0,0,0,0,0,"54,21",0,"2578,42","7,02",0,0,0,0,0,0,0,"0,78",0,0,0,0,0,0,0,0,"5,59",0,0,0,0,0,0,0,0,"0,39",0,0,0,0,0,0,0,0,0,0,0,"14,82",0,0,0,"2,47",0,0,0,0,0,0,0,0,"37,7",0,0,0,0,0,0,0,0,0,0,"0,26",0,0,0,0,0,0,0,0,0,"0,13",0,0,0,"0,78","3,12",0,0,0,"0,52","6,24",0,0,0,0,0,"3,64",0,0,"0,65",0,0,0,0,"3,9",0,0,0,0,0,0,0,"0,52",0,0,0,"1,04",0,0,"0,91","17,29",0,0,0,0,0,0,0,0,"0,13","5,2",0,"3,64"
0,"509,08",0,"0,26",0,"0,39",0,0,"177,45",0,0,"2580,37","1523,6",0,0,"1,04","0,13",0,0,"83,85",0,"0,26","0,39",0,"2,21",0,0,"66,69",0,"103,61",0,"0,13","0,52","0,91","330,98","0,52",0,0,0,0,"14,69","0,13","0,52",0,"0,52",0,0,0,"2,34","3,51",0,"1,43","14,17","0,78",0,0,"0,26","0,65","0,52",0,0,0,0,0,0,0,"7,15","0,52","87,36",0,"0,26",0,0,0,"2963,22","1,3",0,"15,99",0,0,0,"5,2","0,13","1,04",0,"0,26",0,0,"1,17","753,87",0,"4,81",0,"0,52","9,62","0,26",0,"64,35","964,21",0,0,"9,23",0,"0,52",0,0,0,0,"11,44",0,0,0,"0,52",0,0,0,0,0,"0,39",0,0,0,0,0,0,0,"0,52",0,0,0,0,0,"4,42","5,59",0,"0,26",0,0,0,0,0,0,"0,26",0,0,"4,03",0,"1,3","47,19",0,"1,43","2,21",0,0,0,0,"0,65","1,43",0,"0,91","3,77",0,"5,07","0,39","166,79","0,13",0,"3,12",0,"106,99",0,0,0,0,"0,13",0,0,"3,9","0,26",0,"1,04",0,"0,13",0,"5,59","7,28",0,0,"18,46","1,82",0,0,0,0,0,0,0,"78,26","509,6","18,07",0,0,"0,91",0,0,"2,08",0,"0,39",0,"0,52","5828,03",0,0,0,0,0,"2,47","83,72","1524,77","12,74",0,"0,52","1,69",0,0,0,0,"38,09","24,18","16,12","1,69"
0,0,0,0,0,"0,91",0,0,"0,65",0,"0,13","2,99","2,21",0,0,0,"0,26",0,0,"4,03",0,0,0,0,0,0,"0,39","0,91",0,0,0,"0,65",0,"0,26","30,29",0,0,0,"1,56",0,0,0,0,"433,94","22,75","0,39",0,0,"0,26",0,"2,6","1,04",0,0,"2,34",0,"1,95",0,"0,26",0,0,0,0,"3,77",0,0,0,"0,52","549,12","8,32",0,"0,26",0,0,"17,42","0,39",0,"8,58",0,0,"15,21",0,0,0,0,0,0,0,"0,65","1,82",0,"37,83",0,0,0,"1,3",0,0,"18,98",0,"0,26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,65",0,"0,26",0,"0,78",0,0,0,0,0,"16,12",0,"24,05","0,26","0,65",0,0,"1,82",0,0,0,0,0,0,"0,26",0,0,0,"0,78",0,"0,26",0,0,"1,17",0,0,0,"26,78",0,"2,34",0,0,0,0,"0,13",0,0,"0,52","0,39",0,"421,33",0,0,0,0,0,0,0,0,0,0,0,"1,17",0,"0,26",0,0,0,0,0,"26,91",0,0,0,0,0,"124,8",0,"0,65","4,68","2,99",0,0,0,"0,39",0,0,0,0,0,"0,78",0,0,0,0,0,"5,85",0,0,"95,94","17,16",0,0,0,"0,13",0,0,0,0,0,0,"0,26","229,19"
"0,39",0,0,0,0,"45,24",0,0,0,0,0,"10,79",0,0,0,0,"0,91",0,0,0,0,"2,86",0,0,0,0,"43,68",0,0,0,0,"1,17","0,13","0,52","19,37","0,13",0,0,"2,6",0,0,"0,26",0,0,"0,91",0,0,0,"7,93",0,0,"0,39",0,0,"4,16",0,0,0,0,0,0,"12,74",0,"0,13",0,0,0,0,"97,5",0,0,0,0,0,"0,13","0,65",0,0,0,0,0,"0,26",0,0,0,0,0,0,"1,56","0,65",0,"116,09",0,0,0,"0,26",0,0,"0,26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"27,43",0,0,0,0,0,0,0,0,0,0,0,"0,13",0,0,"0,13",0,"3,77","0,52",0,0,0,0,0,0,0,0,"153,92",0,"24,18",0,"0,39",0,0,"0,39","8,58",0,0,"36,14",0,0,0,0,0,"7,02",0,0,"0,13",0,0,0,0,"8,71",0,0,"2,21",0,0,0,0,0,0,0,0,0,0,0,"0,26","10,4","0,39",0,0,0,0,"18,59","6686,03",0,0,0,0,0,"216,84",0,"31,72","0,78",0,0,0,0,"2259,01",0,0,"0,26",0,0,0,0,0,0,0,0,"10,14",0,0,"17,03","15,34",0,0,0,0,0,0,0,0,0,0,"7706,27","22599,59"
"15,21",0,"1,3","0,39",0,"0,52",0,0,"0,91",0,"0,13","1375,92","3,64",0,"2,99",0,"18,33",0,0,"2,21",0,0,0,"0,39",0,"0,13",0,0,"2760,03",0,0,0,"101,27",0,"375,57",0,0,0,0,0,0,"121,81","0,26",0,"8,32",0,0,0,0,0,"1,3",0,0,"7,15",0,0,"2,08",0,"133,25",0,0,0,0,"0,13","1,17",0,"14,17","1,17","102,96",0,"0,39",0,0,0,"6,37","0,26",0,"0,65",0,0,0,"24,18",0,0,0,0,0,0,"1008,54","0,65",0,"4649,19","365,17",0,"0,39","4,16",0,0,"5,46","0,26","44,2",0,0,"0,52",0,"12,74",0,0,"0,13",0,"2,08",0,0,0,"0,13","17,68",0,0,"0,78","16,25","0,26","0,78","0,13",0,"0,52",0,0,0,"0,13",0,"0,26",0,"2,6","0,26",0,"0,13","0,13",0,0,"1,56",0,"284,7","0,26","4,42","2,73","36,01","0,78","2,86","372,58",0,"0,13","0,26",0,0,"0,13","2,08",0,"406,64",0,0,"11,31",0,"0,13","186,94",0,"1,69","0,26",0,0,0,0,"0,26","0,13",0,"0,26",0,0,"0,13",0,0,"1,56",0,"0,13","24334,57",0,0,"4,16",0,"14,3",0,"92,56",0,0,0,0,0,"0,39","23,14","3,12","0,78",0,0,0,"290,03","11,7","0,26",0,"0,52","0,39","0,78","0,26",0,0,0,0,0,0,"3465,93","65,91",0,0,"6,63",0,"38,87","0,13",0,0,0,"2,86","0,52","6,89"
0,0,0,0,0,0,0,0,0,0,0,"0,13",0,0,0,0,"0,26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,69",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,04",0,0,0,0,0,0,0,0,"6,89",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,99",0,0,0,0,0,0,0,0,0,0,0,"0,13"
"1,04",0,0,0,0,0,0,0,"0,52",0,0,"0,39","8,06",0,0,0,"2,73",0,0,"15,08",0,"343,85",0,0,0,0,0,"0,65",0,0,"2415,92","32,11","0,39","54,34","11,31","126,75",0,"24,7","1,17",0,0,"0,52",0,0,"770,51","11,57",0,0,"36939,5",0,0,"0,78",0,0,"1,82",0,"0,52",0,"6,63",0,"0,13","3,9",0,"126,49",0,0,0,"0,26","294,45",0,0,"602,55","654,16",0,"64,74","1234,87",0,"31,98",0,0,0,0,0,"562,77","2,86",0,0,0,"4,68","2,99",0,"336,83",0,0,0,"0,65",0,0,"70,46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"173,94","0,26",0,0,"0,26",0,0,"2,86",0,"0,13",0,0,0,0,"0,13","322,01",0,"0,26",0,0,0,"0,13",0,0,0,0,0,0,0,0,"1,04",0,0,0,0,"0,26","2857,14","1769,3",0,0,0,0,0,"20,54",0,0,0,0,"0,13","0,13",0,"0,26",0,0,0,0,0,"0,65",0,0,0,0,0,0,"1150,24",0,"0,52",0,"197,73",0,0,0,0,"5,72","1,56",0,0,0,0,0,"94,12",0,0,"2,47","11,18",0,0,0,"0,26",0,0,"319,93",0,0,0,0,0,0,0,0,"4,42",0,0,"51,35","7,15",0,0,0,0,0,0,0,0,0,0,0,"8,97"
0,0,"0,39","0,39",0,"0,52",0,0,"0,65",0,0,"8280,87","0,39",0,"1,17",0,"0,13",0,0,"0,13",0,0,"0,26",0,0,"0,26",0,0,0,"0,13",0,"0,13","0,52","0,91","118,69",0,0,0,0,0,"2,47","0,13",0,0,"0,52",0,0,0,"0,13",0,"0,13",0,0,"2,21",0,0,"1,43",0,"3,64",0,0,0,0,0,"0,65",0,"12,22","1,56","266,89",0,"1,3",0,0,0,"0,52","1,17",0,0,0,0,0,"8,97",0,0,0,0,0,0,"1,17","0,91",0,"4,68",0,0,0,"1,43",0,0,"2,21",0,0,0,0,"0,52","0,13",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,3",0,"0,52",0,0,0,0,0,0,0,0,0,0,0,"2,34","9,62",0,"0,26",0,0,0,0,0,0,"0,13",0,0,"11,96",0,"2,34","41,86",0,0,0,0,0,"0,26","1,43",0,"1,3",0,0,"2,34",0,0,0,0,"0,52",0,0,0,0,0,0,0,0,"0,26",0,0,0,"0,26",0,"2,99",0,"0,13",0,0,0,0,0,"39,78","5,46",0,0,0,0,0,0,0,"3,25","6,37",0,0,0,"0,91",0,0,0,0,"0,65","0,13",0,0,0,0,"0,13",0,0,0,"4669,08","4,94",0,0,"0,91",0,0,0,0,0,0,0,"0,13","1,82"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,99",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,13",0,0,0,0,0,0,0,0,0,"0,39","0,13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,26",0,0,0,0,0,0,0,0,"0,26",0,0,0,0,0,0,"0,39",0,0,0,0,0,"14,3",0,0,"0,26","3,77",0,0,0,0,0,0,0,"0,26",0,0,0,0,0,0,0,"0,26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"23,01",0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,"0,13","0,26","0,26","5,2",0,"1,56",0,0,0,"0,52",0,0,"2,73",0,0,0,0,0,0,"1,04","0,39",0,0,0,0,0,0,0,"2,08","1,3",0,0,0,"0,65",0,0,0,"4,55",0,0,0,0,0,0,0,"4,94",0,0,"4,42",0,"1,43","48,75","1,69",0,0,0,0,0,0,0,0,"0,26","12,22","142,61","366,34","5,59",0,0,0,0,0,0,0,0,"1,04","0,26","0,52",0,0,0,"3,64","2,47",0,0,0,0,0,0,0,0,"2,86",0,0,0,"0,78",0,0,0,"3,38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,82",0,"0,52",0,"1,56",0,0,0,0,0,0,0,0,"1,69",0,0,0,"0,52",0,0,0,0,0,0,0,0,0,0,"4,03","300,43","0,13",0,0,0,0,0,0,0,0,0,0,0,0,0,"3,64",0,0,"0,26","13,78",0,"31,85",0,0,0,0,0,0,0,0,0,0,0,"3,9",0,0,0,0,0,0,0,"0,26","77,74",0,"0,52","4,94","0,52","1,69",0,"0,78","20,67",0,0,0,0,"10,79",0,0,0,0,0,"15,34",0,0,0,"0,26",0,0,0,0,"1604,59","0,52","4,16",0,0,"26,91",0,"11,18","0,26",0,0,"1,3",0,0
